S.No,Registration Number,Name & Address,Type,Date,Source URL,Scraped At
1300,TN/Agent/0529/2022 dated 24.09.2022,TN/Agent/0529/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.611914
1301,TN/Agent/0530/2022 dated 24.09.2022,TN/Agent/0530/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.611934
1302,TN/Agent/0531/2022 dated 24.09.2022,TN/Agent/0531/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.611961
1303,TN/Agent/0532/2022 dated 24.09.2022,TN/Agent/0532/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.611983
1304,TN/Agent/0533/2022 dated 24.09.2022,TN/Agent/0533/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612002
1305,TN/Agent/0534/2022 dated 24.09.2022,TN/Agent/0534/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612022
1306,TN/Agent/0535/2022 dated 24.09.2022,TN/Agent/0535/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612045
1307,TN/Agent/0536/2022 dated 24.09.2022,TN/Agent/0536/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612065
1308,TN/Agent/0537/2022 dated 24.09.2022,TN/Agent/0537/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612084
1309,TN/Agent/0538/2022 dated 24.09.2022,TN/Agent/0538/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612107
1310,TN/Agent/0539/2022 dated 24.09.2022,TN/Agent/0539/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612130
1311,TN/Agent/0540/2022 dated 24.09.2022,TN/Agent/0540/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612149
1312,TN/Agent/0541/2022 dated 24.09.2022,TN/Agent/0541/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612168
1313,TN/Agent/0542/2022 dated 24.09.2022,TN/Agent/0542/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612186
1314,TN/Agent/0543/2022 dated 24.09.2022,TN/Agent/0543/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612207
1315,TN/Agent/0544/2022 dated 24.09.2022,TN/Agent/0544/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612226
1316,TN/Agent/0545/2022 dated 24.09.2022,TN/Agent/0545/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612245
1317,TN/Agent/0546/2022 dated 24.09.2022,TN/Agent/0546/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612263
1318,TN/Agent/0547/2022 dated 24.09.2022,TN/Agent/0547/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612281
1319,TN/Agent/0548/2022 dated 24.09.2022,TN/Agent/0548/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612300
1320,TN/Agent/0549/2022 dated 24.09.2022,TN/Agent/0549/2022 dated 24.09.2022,Individual,24.09.2022,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.612319
